,id,note__user__username,note__text,docstatement__text,docstatement__id,docstatement__technology__name
820,58816,minj,Side-effects might constrain NETs potential.,"However, also the CDR methods themselves are uncertain with respect to their costs, their side-effects, and their carbon cycle implications (Field & Mach, 2017; Fuss et al., 2014). In particular CDR specific (uncertain) side-effects could limit their applications.",660.0,Z4_technology
821,58816,minj,Side-effects might constrain NETs potential.,"However, also the CDR methods themselves are uncertain with respect to their costs, their side-effects, and their carbon cycle implications (Field & Mach, 2017; Fuss et al., 2014). In particular CDR specific (uncertain) side-effects could limit their applications.",660.0,Z6_other
822,58818,,,"We found that the role of CDR depends on the mitigation framework in our integrated assessment analysis. While cost-effective compliance with the 2∘C target requires significant CDR application already before the year 2050, application of CDR in a cost-benefit framework (with an endogenous amount of climate change) is a long-term strategy to speed up the otherwise rather slow natural reduction of the atmospheric carbon concentration after the peak in atmospheric temperature. In turn, near-term application of CDR goes in line with a strong substitution effect, resulting in less emission reductions.",663.0,Z6_other
823,58818,,,"We found that the role of CDR depends on the mitigation framework in our integrated assessment analysis. While cost-effective compliance with the 2∘C target requires significant CDR application already before the year 2050, application of CDR in a cost-benefit framework (with an endogenous amount of climate change) is a long-term strategy to speed up the otherwise rather slow natural reduction of the atmospheric carbon concentration after the peak in atmospheric temperature. In turn, near-term application of CDR goes in line with a strong substitution effect, resulting in less emission reductions.",663.0,Z2_mitigation_pathway_dynamics
824,58818,,,"We found that the role of CDR depends on the mitigation framework in our integrated assessment analysis. While cost-effective compliance with the 2∘C target requires significant CDR application already before the year 2050, application of CDR in a cost-benefit framework (with an endogenous amount of climate change) is a long-term strategy to speed up the otherwise rather slow natural reduction of the atmospheric carbon concentration after the peak in atmospheric temperature. In turn, near-term application of CDR goes in line with a strong substitution effect, resulting in less emission reductions.",663.0,D1_Dynamics
825,58818,,,"We found that the role of CDR depends on the mitigation framework in our integrated assessment analysis. While cost-effective compliance with the 2∘C target requires significant CDR application already before the year 2050, application of CDR in a cost-benefit framework (with an endogenous amount of climate change) is a long-term strategy to speed up the otherwise rather slow natural reduction of the atmospheric carbon concentration after the peak in atmospheric temperature. In turn, near-term application of CDR goes in line with a strong substitution effect, resulting in less emission reductions.",663.0,H2_2C
826,58818,,,"However, decreased effectiveness of CDR results in extra CDR efforts to compensate for the carbon leaking back to the atmosphere ifthe CDR cost function is sufficiently flat. Consequently, modeling the effectiveness of CDR in dependence of the carbon cycle explicitly, results in different results than obtained by adjusting simply the effectiveness of CDR ",664.0,Z6_other
827,58822,,,"In conclusion, investigating (ocean) CDR in DICE2016R appears to be sensible and the derivation of endogenous mitigation policies provides relevant insights because the optimal amount of CDR is derived under (1) accounting for the emission substitution effect and (2) compensation for carbon cycle feedbacks. ",665.0,Z6_other
828,63288,minj,"More comprehensive demand side measures reduced the need for CDR in 1.5°C scenarios, but not fully eliminate it. ","Mitigation scenarios that achieve the ambitious targets included in the Paris Agreement typically rely on greenhouse gas emission reductions combined with net carbon dioxide removal (CDR) from the atmosphere, mostly accomplished through large-scale application of bioenergy with carbon capture and storage, and afforestation.",666.0,Z6_other
829,63288,minj,"More comprehensive demand side measures reduced the need for CDR in 1.5°C scenarios, but not fully eliminate it. ","Mitigation scenarios that achieve the ambitious targets included in the Paris Agreement typically rely on greenhouse gas emission reductions combined with net carbon dioxide removal (CDR) from the atmosphere, mostly accomplished through large-scale application of bioenergy with carbon capture and storage, and afforestation.",666.0,R1_Important
830,63288,minj,"More comprehensive demand side measures reduced the need for CDR in 1.5°C scenarios, but not fully eliminate it. ","Mitigation scenarios that achieve the ambitious targets included in the Paris Agreement typically rely on greenhouse gas emission reductions combined with net carbon dioxide removal (CDR) from the atmosphere, mostly accomplished through large-scale application of bioenergy with carbon capture and storage, and afforestation.",666.0,H2_2C
831,63288,minj,"More comprehensive demand side measures reduced the need for CDR in 1.5°C scenarios, but not fully eliminate it. ","Mitigation scenarios that achieve the ambitious targets included in the Paris Agreement typically rely on greenhouse gas emission reductions combined with net carbon dioxide removal (CDR) from the atmosphere, mostly accomplished through large-scale application of bioenergy with carbon capture and storage, and afforestation.",666.0,H3_1.5C
832,63288,minj,"More comprehensive demand side measures reduced the need for CDR in 1.5°C scenarios, but not fully eliminate it. ","However, CDR strategies face several difficulties such as reliance on underground CO2 storage and competition for land with food production and biodiversity protection. ",667.0,H2_2C
833,63288,minj,"More comprehensive demand side measures reduced the need for CDR in 1.5°C scenarios, but not fully eliminate it. ","However, CDR strategies face several difficulties such as reliance on underground CO2 storage and competition for land with food production and biodiversity protection. ",667.0,H3_1.5C
834,63288,minj,"More comprehensive demand side measures reduced the need for CDR in 1.5°C scenarios, but not fully eliminate it. ","However, CDR strategies face several difficulties such as reliance on underground CO2 storage and competition for land with food production and biodiversity protection. ",667.0,Z4_technology
835,63288,minj,"More comprehensive demand side measures reduced the need for CDR in 1.5°C scenarios, but not fully eliminate it. ","However, CDR strategies face several difficulties such as reliance on underground CO2 storage and competition for land with food production and biodiversity protection. ",667.0,T2_Food_price
